journal,issn,category_publindex,year_publindex
RESEARCH IN HIGHER EDUCATION,0361-0365; 1573-188X,A1,Enero 2024 - Junio 2024
EXPERIMENTAL AGING RESEARCH,0361-073X; 1096-4657,A1,Enero 2024 - Junio 2024
IEEE TRANSACTIONS ON PROFESSIONAL COMMUNICATION,0361-1434; 1558-1500,A1,Enero 2024 - Junio 2024
DISASTERS,0361-3666; 1467-7717,A1,Enero 2024 - Junio 2024
ACCOUNTING ORGANIZATIONS AND SOCIETY,0361-3682; 1873-6289,A1,Enero 2024 - Junio 2024
CONTEMPORARY EDUCATIONAL PSYCHOLOGY,0361-476X; 1090-2384,A1,Enero 2024 - Junio 2024
SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,0361-5995; 1435-0661,A1,Enero 2024 - Junio 2024
HEALTH CARE MANAGEMENT REVIEW,0361-6274; 1550-5030,A1,Enero 2024 - Junio 2024
PSYCHOLOGY OF WOMEN QUARTERLY,0361-6843; 1471-6402,A1,Enero 2024 - Junio 2024
JOURNAL OF HEALTH POLITICS POLICY AND LAW,0361-6878; 1527-1927,A1,Enero 2024 - Junio 2024
OPERATIVE DENTISTRY,0361-7734; 1559-2863,A1,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF AFRICAN HISTORICAL STUDIES,0361-7882; 2326-3016,A1,Enero 2024 - Junio 2024
AMERICAN JOURNAL OF ROENTGENOLOGY,0361-803X; 1546-3141,A1,Enero 2024 - Junio 2024
AMERICAN JOURNAL OF HEMATOLOGY,0361-8609; 1096-8652,A1,Enero 2024 - Junio 2024
MCN THE AMERICAN JOURNAL OF MATERNAL CHILD NURSING,0361-929X; 1539-0683,A1,Enero 2024 - Junio 2024
ANNUAL REVIEW OF PHARMACOLOGY AND TOXICOLOGY,0362-1642; 1545-4304,A1,Enero 2024 - Junio 2024
SPINE,0362-2436; 1528-1159,A1,Enero 2024 - Junio 2024
EARLY CHINA,0362-5028; 2325-2324,A1,Enero 2024 - Junio 2024
NONLINEAR ANALYSIS THEORY METHODS APPLICATIONS,0362-546X; 1873-5215,A1,Enero 2024 - Junio 2024
ACM TRANSACTIONS ON DATABASE SYSTEMS,0362-5915; 1557-4644,A1,Enero 2024 - Junio 2024
LEGISLATIVE STUDIES QUARTERLY,0362-9805; 1939-9162,A1,Enero 2024 - Junio 2024
SIAM JOURNAL ON CONTROL AND OPTIMIZATION,0363-0129; 1095-7138,A1,Enero 2024 - Junio 2024
SUICIDE AND LIFE THREATENING BEHAVIOR,0363-0234; 1943-278X,A1,Enero 2024 - Junio 2024
JOURNAL OF FAMILY HISTORY,0363-1990; 1552-5473,A1,Enero 2024 - Junio 2024
FISHERIES,0363-2415; 1548-8446,A1,Enero 2024 - Junio 2024
NURSE EDUCATOR,0363-3624; 1538-9855,A1,Enero 2024 - Junio 2024
COMMUNICATION EDUCATION,0363-4523; 1479-5795,A1,Enero 2024 - Junio 2024
JOURNAL OF HAND SURGERY AMERICAN VOLUME,0363-5023; 1531-6564,A1,Enero 2024 - Junio 2024
AMERICAN JOURNAL OF SPORTS MEDICINE,0363-5465; 1552-3365,A1,Enero 2024 - Junio 2024
AMERICAN JOURNAL OF PHYSIOLOGY HEART AND CIRCULATORY PHYSIOLOGY,0363-6135; 1522-1539,A1,Enero 2024 - Junio 2024
AMERICAN JOURNAL OF PHYSIOLOGY CELL PHYSIOLOGY,0363-6143; 1522-1563,A1,Enero 2024 - Junio 2024
JOURNAL OF ENGLISH AND GERMANIC PHILOLOGY,0363-6941,A1,Enero 2024 - Junio 2024
ACADEMY OF MANAGEMENT REVIEW,0363-7425; 1930-3807,A1,Enero 2024 - Junio 2024
COMMUNICATION MONOGRAPHS,0363-7751; 1479-5787,A1,Enero 2024 - Junio 2024
PUBLIC RELATIONS REVIEW,0363-8111; 1873-4537,A1,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS,0363-9061; 1096-9853,A1,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF ENERGY RESEARCH,0363-907X; 1099-114X,A1,Enero 2024 - Junio 2024
CLINICAL NUCLEAR MEDICINE,0363-9762; 1536-0229,A1,Enero 2024 - Junio 2024
AJS REVIEW THE JOURNAL OF THE ASSOCIATION FOR JEWISH STUDIES,0364-0094; 1475-4541,A1,Enero 2024 - Junio 2024
COGNITIVE SCIENCE,0364-0213; 1551-6709,A1,Enero 2024 - Junio 2024
ENVIRONMENTAL MANAGEMENT,0364-152X; 1432-1009,A1,Enero 2024 - Junio 2024
AESTHETIC PLASTIC SURGERY,0364-216X; 1432-5241,A1,Enero 2024 - Junio 2024
WORLD JOURNAL OF SURGERY,0364-2313; 1432-2323,A1,Enero 2024 - Junio 2024
NEUROCHEMICAL RESEARCH,0364-3190; 1573-6903,A1,Enero 2024 - Junio 2024
ANNALS OF NEUROLOGY,0364-5134; 1531-8249,A1,Enero 2024 - Junio 2024
MATHEMATICS OF OPERATIONS RESEARCH,0364-765X; 1526-5471,A1,Enero 2024 - Junio 2024
JOURNAL OF GRAPH THEORY,0364-9024; 1097-0118,A1,Enero 2024 - Junio 2024
IEEE JOURNAL OF OCEANIC ENGINEERING,0364-9059; 1558-1691,A1,Enero 2024 - Junio 2024
ARCHIVES OF AGRONOMY AND SOIL SCIENCE,0365-0340; 1476-3567,A1,Enero 2024 - Junio 2024
ARCHIV DER PHARMAZIE,0365-6233; 1521-4184,A1,Enero 2024 - Junio 2024
BOLETIN DE LA SOCIEDAD ESPANOLA DE CERAMICA Y VIDRIO,0366-3175; 2173-0431,A1,Enero 2024 - Junio 2024
CHINESE MEDICAL JOURNAL,0366-6999; 2542-5641,A1,Enero 2024 - Junio 2024
GESUNDE PFLANZEN,0367-4223; 1439-0345,A1,Enero 2024 - Junio 2024
IRISH VETERINARY JOURNAL,0368-0762; 2046-0481,A1,Enero 2024 - Junio 2024
KYBERNETES,0368-492X; 1758-7883,A1,Enero 2024 - Junio 2024
PHYSICS REPORTS REVIEW SECTION OF PHYSICS LETTERS,0370-1573; 1873-6270,A1,Enero 2024 - Junio 2024
PHYSICS LETTERS B,0370-2693; 1873-2445,A1,Enero 2024 - Junio 2024
ANNALES DE L INSTITUT FOURIER,0373-0956; 1777-5310,A1,Enero 2024 - Junio 2024
ANNALI DI MATEMATICA PURA ED APPLICATA,0373-3114; 1618-1891,A1,Enero 2024 - Junio 2024
ACTA GEOGRAPHICA SINICA,0375-5444,A1,Enero 2024 - Junio 2024
GEOTHERMICS,0375-6505; 1879-3576,A1,Enero 2024 - Junio 2024
JOURNAL OF GEOCHEMICAL EXPLORATION,0375-6742; 1879-1689,A1,Enero 2024 - Junio 2024
MINERVA ANESTESIOLOGICA,0375-9393; 1827-1596,A1,Enero 2024 - Junio 2024
PROGRESS IN AEROSPACE SCIENCES,0376-0421; 1873-1724,A1,Enero 2024 - Junio 2024
JOURNAL OF MEMBRANE SCIENCE,0376-7388; 1873-3123,A1,Enero 2024 - Junio 2024
DRUG AND ALCOHOL DEPENDENCE,0376-8716; 1879-0046,A1,Enero 2024 - Junio 2024
ENVIRONMENTAL CONSERVATION,0376-8929; 1469-4387,A1,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF FRACTURE,0376-9429; 1573-2673,A1,Enero 2024 - Junio 2024
JOURNAL OF NON NEWTONIAN FLUID MECHANICS,0377-0257; 1873-2631,A1,Enero 2024 - Junio 2024
JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH,0377-0273; 1872-6097,A1,Enero 2024 - Junio 2024
JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,0377-0427; 1879-1778,A1,Enero 2024 - Junio 2024
EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,0377-2217; 1872-6860,A1,Enero 2024 - Junio 2024
EMPIRICAL ECONOMICS,0377-7332; 1435-8921,A1,Enero 2024 - Junio 2024
MARINE MICROPALEONTOLOGY,0377-8398; 1872-6186,A1,Enero 2024 - Junio 2024
ANIMAL FEED SCIENCE AND TECHNOLOGY,0377-8401; 1873-2216,A1,Enero 2024 - Junio 2024
LETTERS IN MATHEMATICAL PHYSICS,0377-9017; 1573-0530,A1,Enero 2024 - Junio 2024
JOURNAL OF PALESTINE STUDIES,0377-919X; 1533-8614,A1,Enero 2024 - Junio 2024
FOREST ECOLOGY AND MANAGEMENT,0378-1127; 1872-7042,A1,Enero 2024 - Junio 2024
VETERINARY MICROBIOLOGY,0378-1135; 1873-2542,A1,Enero 2024 - Junio 2024
JOURNAL OF PRAGMATICS,0378-2166; 1879-1387,A1,Enero 2024 - Junio 2024
AGRICULTURAL WATER MANAGEMENT,0378-3774; 1873-2283,A1,Enero 2024 - Junio 2024
EARLY HUMAN DEVELOPMENT,0378-3782; 1872-6232,A1,Enero 2024 - Junio 2024
FUEL PROCESSING TECHNOLOGY,0378-3820; 1873-7188,A1,Enero 2024 - Junio 2024
COASTAL ENGINEERING,0378-3839; 1872-7379,A1,Enero 2024 - Junio 2024
STUDIES IN LANGUAGE,0378-4177; 1569-9978,A1,Enero 2024 - Junio 2024
JOURNAL OF BANKING FINANCE,0378-4266; 1872-6372,A1,Enero 2024 - Junio 2024
FIELD CROPS RESEARCH,0378-4290; 1872-6852,A1,Enero 2024 - Junio 2024
ANIMAL REPRODUCTION SCIENCE,0378-4320; 1873-2232,A1,Enero 2024 - Junio 2024
MATHEMATICS AND COMPUTERS IN SIMULATION,0378-4754; 1872-7166,A1,Enero 2024 - Junio 2024
MATURITAS,0378-5122; 1873-4111,A1,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF PHARMACEUTICS,0378-5173; 1873-3476,A1,Enero 2024 - Junio 2024
WORLD ECONOMY,0378-5920; 1467-9701,A1,Enero 2024 - Junio 2024
HEARING RESEARCH,0378-5955; 1878-5891,A1,Enero 2024 - Junio 2024
INFORMATION MANAGEMENT,0378-7206; 1872-7530,A1,Enero 2024 - Junio 2024
JOURNAL OF POWER SOURCES,0378-7753; 1873-2755,A1,Enero 2024 - Junio 2024
ENERGY AND BUILDINGS,0378-7788; 1872-6178,A1,Enero 2024 - Junio 2024
ELECTRIC POWER SYSTEMS RESEARCH,0378-7796; 1873-2046,A1,Enero 2024 - Junio 2024
SOCIAL NETWORKS,0378-8733; 1879-2111,A1,Enero 2024 - Junio 2024
JOURNAL OF ETHNOPHARMACOLOGY,0378-8741; 1872-7573,A1,Enero 2024 - Junio 2024
FORENSIC SCIENCE INTERNATIONAL,0379-0738; 1872-6283,A1,Enero 2024 - Junio 2024
FOOD AND NUTRITION BULLETIN,0379-5721; 1564-8265,A1,Enero 2024 - Junio 2024
SYNTHETIC METALS,0379-6779,A1,Enero 2024 - Junio 2024
FIRE SAFETY JOURNAL,0379-7112; 1873-7226,A1,Enero 2024 - Junio 2024
SOUTH AFRICAN JOURNAL OF COMMUNICATION DISORDERS,0379-8046; 2225-4765,A1,Enero 2024 - Junio 2024
CURATIONIS,0379-8577; 2223-6279,A1,Enero 2024 - Junio 2024
CHEMICAL SENSES,0379-864X; 1464-3553,A1,Enero 2024 - Junio 2024
JOURNAL OF GREAT LAKES RESEARCH,0380-1330,A1,Enero 2024 - Junio 2024
CANADIAN STUDIES IN POPULATION,0380-1489; 1927-629X,A1,Enero 2024 - Junio 2024
JOURNAL OF RELIGIOUS ETHICS,0384-9694; 1467-9795,A1,Enero 2024 - Junio 2024
JOURNAL OF DERMATOLOGY,0385-2407; 1346-8138,A1,Enero 2024 - Junio 2024
IATSS RESEARCH,0386-1112; 2210-4240,A1,Enero 2024 - Junio 2024
PROCEEDINGS OF THE JAPAN ACADEMY SERIES B PHYSICAL AND BIOLOGICAL SCIENCES,0386-2208; 1349-2896,A1,Enero 2024 - Junio 2024
LANGUAGE SCIENCES,0388-0001; 1873-5746,A1,Enero 2024 - Junio 2024
STATISTICA,0390-590X; 1973-2201,A1,Enero 2024 - Junio 2024
HAEMATOLOGICA,0390-6078; 1592-8721,A1,Enero 2024 - Junio 2024
ANNALI DELLA SCUOLA NORMALE SUPERIORE DI PISA CLASSE DI SCIENZE,0391-173X; 2036-2145,A1,Enero 2024 - Junio 2024
JOURNAL OF INDUSTRIAL AND BUSINESS ECONOMICS,0391-2078; 1972-4977,A1,Enero 2024 - Junio 2024
HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES,0391-9714; 1742-6316,A1,Enero 2024 - Junio 2024
JOURNAL OF EXPERIMENTAL AND CLINICAL CANCER RESEARCH,0392-9078; 1756-9966,A1,Enero 2024 - Junio 2024
JOURNAL OF GEOMETRY AND PHYSICS,0393-0440; 1879-1662,A1,Enero 2024 - Junio 2024
INTERNATIONAL SPECTATOR,0393-2729; 1751-9721,A1,Enero 2024 - Junio 2024
EUROPEAN JOURNAL OF EPIDEMIOLOGY,0393-2990; 1573-7284,A1,Enero 2024 - Junio 2024
RIVISTA DI STORIA ECONOMICA,0393-3415; 2612-1026,A1,Enero 2024 - Junio 2024
RIVISTA DEL NUOVO CIMENTO,0393-697X; 1826-9850,A1,Enero 2024 - Junio 2024
HYSTRIX ITALIAN JOURNAL OF MAMMALOGY,0394-1914; 1825-5272,A1,Enero 2024 - Junio 2024
ACTA METALLURGICA SINICA,0412-1961,A1,Enero 2024 - Junio 2024
DEMONSTRATIO MATHEMATICA,0420-1213; 2391-4661,A1,Enero 2024 - Junio 2024
E G QUATERNARY SCIENCE JOURNAL,0424-7116; 2199-9090,A1,Enero 2024 - Junio 2024
ENGLISH IN EDUCATION,0425-0494; 1754-8845,A1,Enero 2024 - Junio 2024
EQUINE VETERINARY JOURNAL,0425-1644; 2042-3306,A1,Enero 2024 - Junio 2024
GEOGRAFISKA ANNALER SERIES B HUMAN GEOGRAPHY,0435-3684; 1468-0467,A1,Enero 2024 - Junio 2024
HISTORICAL ARCHAEOLOGY,0440-9213; 2328-1103,A1,Enero 2024 - Junio 2024
KNJIZEVNA SMOTRA,0455-0463; 2459-6329,A1,Enero 2024 - Junio 2024
NEUROLOGIA MEDICO CHIRURGICA,0470-8105; 1349-8029,A1,Enero 2024 - Junio 2024
REVIEW OF RADICAL POLITICAL ECONOMICS,0486-6134; 1552-8502,A1,Enero 2024 - Junio 2024
THEORIA REVISTA DE TEORIA HISTORIA Y FUNDAMENTOS DE LA CIENCIA,0495-4548; 2171-679X,A1,Enero 2024 - Junio 2024
WILLDENOWIA,0511-9618; 1868-6397,A1,Enero 2024 - Junio 2024
YONSEI MEDICAL JOURNAL,0513-5796; 1976-2437,A1,Enero 2024 - Junio 2024
ZEPHYRUS REVISTA DE PREHISTORIA Y ARQUEOLOGIA,0514-7336; 2386-3943,A1,Enero 2024 - Junio 2024
ASTIN BULLETIN THE JOURNAL OF THE INTERNATIONAL ACTUARIAL ASSOCIATION,0515-0361; 1783-1350,A1,Enero 2024 - Junio 2024
BABEL REVUE INTERNATIONALE DE LA TRADUCTION INTERNATIONAL JOURNAL OF TRANSLATION,0521-9744; 1569-9668,A1,Enero 2024 - Junio 2024
EXPERIMENTAL GERONTOLOGY,0531-5565; 1873-6815,A1,Enero 2024 - Junio 2024
SOCIAL SCIENCE INFORMATION SUR LES SCIENCES SOCIALES,0539-0184; 1461-7412,A1,Enero 2024 - Junio 2024
NUCLEAR PHYSICS B,0550-3213; 1873-1562,A1,Enero 2024 - Junio 2024
PHILOSOPHICAL PAPERS,0556-8641; 1996-8523,A1,Enero 2024 - Junio 2024
BOLETIN DE LA ACADEMIA PERUANA DE LA LENGUA,0567-6002; 2708-2644,A1,Enero 2024 - Junio 2024
ACTA MECHANICA SINICA,0567-7718; 1614-3116,A1,Enero 2024 - Junio 2024
ACTA NEOPHILOLOGICA,0567-784X; 2350-417X,A1,Enero 2024 - Junio 2024
ANADOLU ARASTIRMALARI ANATOLIAN RESEARCH,0569-9746; 2667-629X,A1,Enero 2024 - Junio 2024
ANNALS OF AGRICULTURAL SCIENCES,0570-1783; 2090-8377,A1,Enero 2024 - Junio 2024
ANNALS OF REGIONAL SCIENCE,0570-1864; 1432-0592,A1,Enero 2024 - Junio 2024
APPLIED SPECTROSCOPY REVIEWS,0570-4928; 1520-569X,A1,Enero 2024 - Junio 2024
ARCHAEOLOGICAL REPORTS LONDON,0570-6084; 2041-4102,A1,Enero 2024 - Junio 2024
ARHEOLOSKI VESTNIK,0570-8966; 1581-1204,A1,Enero 2024 - Junio 2024
CHINESE JOURNAL OF PHYSICS,0577-9073,A1,Enero 2024 - Junio 2024
SHAKESPEARE STUDIES,0582-9399,A1,Enero 2024 - Junio 2024
SLOVO,0583-6255,A1,Enero 2024 - Junio 2024
SPECTROCHIMICA ACTA PART B ATOMIC SPECTROSCOPY,0584-8547; 1873-3565,A1,Enero 2024 - Junio 2024
STUDIA ISLAMICA,0585-5292; 1958-5705,A1,Enero 2024 - Junio 2024
SCHIZOPHRENIA BULLETIN,0586-7614; 1745-1701,A1,Enero 2024 - Junio 2024
JOURNAL OF THE AMERICAN ANIMAL HOSPITAL ASSOCIATION,0587-2871; 1547-3317,A1,Enero 2024 - Junio 2024
ZYGON,0591-2385; 1467-9744,A1,Enero 2024 - Junio 2024
LABOUR LE TRAVAIL,0700-3862; 1911-4842,A1,Enero 2024 - Junio 2024
URBAN HISTORY REVIEW REVUE D HISTOIRE URBAINE,0703-0428; 1918-5138,A1,Enero 2024 - Junio 2024
JOURNAL OF EUROPEAN INTEGRATION,0703-6337; 1477-2280,A1,Enero 2024 - Junio 2024
CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,0706-652X; 1205-7533,A1,Enero 2024 - Junio 2024
CANADIAN JOURNAL OF PSYCHIATRY REVUE CANADIENNE DE PSYCHIATRIE,0706-7437; 1497-0015,A1,Enero 2024 - Junio 2024
INTERNATIONAL HISTORY REVIEW,0707-5332; 1949-6540,A1,Enero 2024 - Junio 2024
CANADIAN PSYCHOLOGY PSYCHOLOGIE CANADIENNE,0708-5591; 1878-7304,A1,Enero 2024 - Junio 2024
CANADIAN JOURNAL ON AGING REVUE CANADIENNE DU VIEILLISSEMENT,0714-9808; 1710-1107,A1,Enero 2024 - Junio 2024
REVISTA CHILENA DE DERECHO,0716-0747; 0718-3437,A1,Enero 2024 - Junio 2024
ESTUDIOS ATACAMENOS,0716-0925; 0718-1043,A1,Enero 2024 - Junio 2024
REVISTA DE CIENCIA POLITICA,0716-1417; 0718-090X,A1,Enero 2024 - Junio 2024
BOLETIN DEL MUSEO CHILENO DE ARTE PRECOLOMBINO,0716-1530; 0718-6894,A1,Enero 2024 - Junio 2024
CUADERNOS DE HISTORIA,0716-1832,A1,Enero 2024 - Junio 2024
DIALOGO ANDINO,0716-2278; 0719-2681,A1,Enero 2024 - Junio 2024
LITERATURA Y LINGUISTICA,0716-5811,A1,Enero 2024 - Junio 2024
NUEVA REVISTA DEL PACIFICO,0716-6346; 0719-5176,A1,Enero 2024 - Junio 2024
LOGOS REVISTA DE LINGUISTICA FILOSOFIA Y LITERATURA,0716-7520; 0719-3262,A1,Enero 2024 - Junio 2024
REVISTA DE HISTORIA,0716-9108; 0717-8832,A1,Enero 2024 - Junio 2024
BIOLOGICAL RESEARCH,0716-9760; 0717-6287,A1,Enero 2024 - Junio 2024
REVISTA INVI,0718-1299; 0718-8358,A1,Enero 2024 - Junio 2024
JOURNAL OF THEORETICAL AND APPLIED ELECTRONIC COMMERCE RESEARCH,0718-1876,A1,Enero 2024 - Junio 2024
REVISTA 180,0718-2309,A1,Enero 2024 - Junio 2024
SI SOMOS AMERICANOS REVISTA DE ESTUDIOS TRANSFRONTERIZOS,0718-2910; 0719-0948,A1,Enero 2024 - Junio 2024
JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,0718-9508; 0718-9516,A1,Enero 2024 - Junio 2024
REVISTA CHILENA DE DERECHO Y TECNOLOGIA,0719-2576; 0719-2584,A1,Enero 2024 - Junio 2024
RIVAR REVISTA IBEROAMERICANA DE VITICULTURA AGROINDUSTRIA Y RURALIDAD,0719-4994,A1,Enero 2024 - Junio 2024
EUROPEAN JOURNAL OF RADIOLOGY,0720-048X; 1872-7727,A1,Enero 2024 - Junio 2024
JOURNAL OF PLANT GROWTH REGULATION,0721-7595; 1435-8107,A1,Enero 2024 - Junio 2024
PLANT CELL REPORTS,0721-7714; 1432-203X,A1,Enero 2024 - Junio 2024
GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,0721-832X; 1435-702X,A1,Enero 2024 - Junio 2024
CORAL REEFS,0722-4028; 1432-0975,A1,Enero 2024 - Junio 2024
SYSTEMATIC AND APPLIED MICROBIOLOGY,0723-2020; 1618-0984,A1,Enero 2024 - Junio 2024
ROCK MECHANICS AND ROCK ENGINEERING,0723-2632; 1434-453X,A1,Enero 2024 - Junio 2024
EXPERIMENTS IN FLUIDS,0723-4864; 1432-1114,A1,Enero 2024 - Junio 2024
WORLD JOURNAL OF UROLOGY,0724-4983; 1433-8726,A1,Enero 2024 - Junio 2024
THESIS ELEVEN,0725-5136; 1461-7455,A1,Enero 2024 - Junio 2024
JOURNAL OF INTERCULTURAL STUDIES,0725-6868; 1469-9540,A1,Enero 2024 - Junio 2024
ARCHAEOLOGY IN OCEANIA,0728-4896; 1834-4453,A1,Enero 2024 - Junio 2024
HIGHER EDUCATION RESEARCH DEVELOPMENT,0729-4360; 1469-8366,A1,Enero 2024 - Junio 2024
ACM TRANSACTIONS ON GRAPHICS,0730-0301; 1557-7368,A1,Enero 2024 - Junio 2024
ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,0730-7268; 1552-8618,A1,Enero 2024 - Junio 2024
BIRTH ISSUES IN PERINATAL CARE,0730-7659; 1523-536X,A1,Enero 2024 - Junio 2024
MUSIC PERCEPTION,0730-7829; 1533-8312,A1,Enero 2024 - Junio 2024
WORK AND OCCUPATIONS,0730-8884; 1552-8464,A1,Enero 2024 - Junio 2024
SOCIOLOGICAL PERSPECTIVES,0731-1214; 1533-8673,A1,Enero 2024 - Junio 2024
JOURNAL OF KOREAN STUDIES,0731-1613; 2158-1665,A1,Enero 2024 - Junio 2024
EDUCATIONAL MEASUREMENT ISSUES AND PRACTICE,0731-1745; 1745-3992,A1,Enero 2024 - Junio 2024
JOURNAL OF GUIDANCE CONTROL AND DYNAMICS,0731-5090; 1533-3884,A1,Enero 2024 - Junio 2024
CLINICAL GERONTOLOGIST,0731-7115; 1545-2301,A1,Enero 2024 - Junio 2024
LEARNING DISABILITY QUARTERLY,0731-9487; 2168-376X,A1,Enero 2024 - Junio 2024
ANNUAL REVIEW OF IMMUNOLOGY,0732-0582; 1545-3278,A1,Enero 2024 - Junio 2024
NEW IDEAS IN PSYCHOLOGY,0732-118X; 1873-3522,A1,Enero 2024 - Junio 2024
JOURNAL OF CLINICAL ONCOLOGY,0732-183X; 1527-7755,A1,Enero 2024 - Junio 2024
MARKETING SCIENCE,0732-2399; 1526-548X,A1,Enero 2024 - Junio 2024
MUQARNAS,0732-2992; 0921-0326; 2211-8993,A1,Enero 2024 - Junio 2024
JOURNAL OF MATHEMATICAL BEHAVIOR,0732-3123; 1873-8028,A1,Enero 2024 - Junio 2024
FINANCIAL REVIEW,0732-8516; 1540-6288,A1,Enero 2024 - Junio 2024
JOURNAL OF APPLIED GERONTOLOGY,0733-4648; 1552-4523,A1,Enero 2024 - Junio 2024
JOURNAL OF CEREAL SCIENCE,0733-5210; 1095-9963,A1,Enero 2024 - Junio 2024
DERMATOLOGIC CLINICS,0733-8635; 1558-0520,A1,Enero 2024 - Junio 2024
IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,0733-8716; 1558-0008,A1,Enero 2024 - Junio 2024
JOURNAL OF LIGHTWAVE TECHNOLOGY,0733-8724; 1558-2213,A1,Enero 2024 - Junio 2024
JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,0733-9364; 1943-7862,A1,Enero 2024 - Junio 2024
JOURNAL OF ENGINEERING MECHANICS,0733-9399; 1943-7889,A1,Enero 2024 - Junio 2024
JOURNAL OF STRUCTURAL ENGINEERING,0733-9445; 1943-541X,A1,Enero 2024 - Junio 2024
JOURNAL OF WATER RESOURCES PLANNING AND MANAGEMENT,0733-9496; 1943-5452,A1,Enero 2024 - Junio 2024
CRIMINAL JUSTICE REVIEW,0734-0168; 1556-3839,A1,Enero 2024 - Junio 2024
SEMINARS IN HEARING,0734-0451; 1098-8955,A1,Enero 2024 - Junio 2024
HISTORY AND TECHNOLOGY,0734-1512; 1477-2620,A1,Enero 2024 - Junio 2024
WASTE MANAGEMENT RESEARCH,0734-242X; 1096-3669,A1,Enero 2024 - Junio 2024
JOURNAL OF LABOR ECONOMICS,0734-306X; 1537-5307,A1,Enero 2024 - Junio 2024
REVIEW OF PUBLIC PERSONNEL ADMINISTRATION,0734-371X; 1552-759X,A1,Enero 2024 - Junio 2024
SOUTHEASTERN ARCHAEOLOGY,0734-578X,A1,Enero 2024 - Junio 2024
MUSIC THERAPY PERSPECTIVES,0734-6875; 2053-7387,A1,Enero 2024 - Junio 2024
INTERNATIONAL JOURNAL OF IMPACT ENGINEERING,0734-743X; 1879-3509,A1,Enero 2024 - Junio 2024
RHETORICA A JOURNAL OF THE HISTORY OF RHETORIC,0734-8584; 1533-8541,A1,Enero 2024 - Junio 2024
BIOTECHNOLOGY ADVANCES,0734-9750; 1873-1899,A1,Enero 2024 - Junio 2024
JOURNAL OF BUSINESS ECONOMIC STATISTICS,0735-0015; 1537-2707,A1,Enero 2024 - Junio 2024
RHETORIC REVIEW,0735-0198; 1532-7981,A1,Enero 2024 - Junio 2024
JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0735-1097; 1558-3597,A1,Enero 2024 - Junio 2024
INTERNATIONAL COMMUNICATIONS IN HEAT AND MASS TRANSFER,0735-1933; 1879-0178,A1,Enero 2024 - Junio 2024
JOURNAL OF URBAN AFFAIRS,0735-2166; 1467-9906,A1,Enero 2024 - Junio 2024
CRITICAL REVIEWS IN PLANT SCIENCES,0735-2689; 1549-7836,A1,Enero 2024 - Junio 2024
SOCIOLOGICAL THEORY,0735-2751; 1467-9558,A1,Enero 2024 - Junio 2024
JOURNAL OF BUSINESS LOGISTICS,0735-3766; 2158-1592,A1,Enero 2024 - Junio 2024
BEHAVIORAL SCIENCES THE LAW,0735-3936; 1099-0798,A1,Enero 2024 - Junio 2024
JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,0735-6331; 1541-4140,A1,Enero 2024 - Junio 2024
JOURNAL OF CRIME JUSTICE,0735-648X; 2158-9119,A1,Enero 2024 - Junio 2024
AMERICAN JOURNAL OF EMERGENCY MEDICINE,0735-6757; 1532-8171,A1,Enero 2024 - Junio 2024
JOURNAL OF ORTHOPAEDIC RESEARCH,0736-0266; 1554-527X,A1,Enero 2024 - Junio 2024
JOURNAL OF CONSUMER MARKETING,0736-3761; 2052-1200,A1,Enero 2024 - Junio 2024
ROBOTICS AND COMPUTER INTEGRATED MANUFACTURING,0736-5845; 1879-2537,A1,Enero 2024 - Junio 2024
TELEMATICS AND INFORMATICS,0736-5853; 1879-324X,A1,Enero 2024 - Junio 2024
ANNALS OF DYSLEXIA,0736-9387; 1934-7243,A1,Enero 2024 - Junio 2024
PSYCHOANALYTIC PSYCHOLOGY,0736-9735; 1939-1331,A1,Enero 2024 - Junio 2024
COGNITION AND INSTRUCTION,0737-0008; 1532-690X,A1,Enero 2024 - Junio 2024
HUMAN COMPUTER INTERACTION,0737-0024; 1532-7051,A1,Enero 2024 - Junio 2024
PUBLIC HEALTH NURSING,0737-1209; 1525-1446,A1,Enero 2024 - Junio 2024
MOLECULAR BIOLOGY AND EVOLUTION,0737-4038; 1537-1719,A1,Enero 2024 - Junio 2024
