journal,issn,category_publindex,year_publindex
Critical Ultrasound Journal,2036-3176,A2,2017
Critical Ultrasound Journal,2036-7902,A2,2017
Critica-Revista Hispanoamericana de Filosofia,0011-1503,A2,2017
Croatian Medical Journal,0353-9504,A2,2017
Croatian Medical Journal,1332-8166,A2,2017
Crop Breeding and Applied Biotechnology,1518-7853,A2,2017
Cross-Cultural Research,1069-3971,A2,2017
Crossings,2040-4344,A2,2017
Crossings,2040-4352,A2,2017
Cryogenics,0011-2275,A2,2017
"Cryptogamie, Algologie",0181-1568,A2,2017
"Cryptogamie, Mycologie",0181-1584,A2,2017
Cryptography and Communications,1936-2447,A2,2017
Cryptography and Communications,1936-2455,A2,2017
Crystal Research and Technology,0232-1300,A2,2017
Crystal Research and Technology,1521-4079,A2,2017
Crystallography Reports,1063-7745,A2,2017
Crystallography Reports,1562-689X,A2,2017
Crystallography Reviews,0889-311X,A2,2017
Crystals,2073-4352,A2,2017
Cuadernos de Economia,0210-0266,A2,2017
Cuadernos de Filologia Clasica,1131-9070,A2,2017
Cuadernos de Filologia Clasica,1988-2637,A2,2017
Cuadernos de Gestion,1131-6837,A2,2017
Cuadernos de Gestion,1988-2157,A2,2017
Cultura de los Cuidados,1138-1728,A2,2017
Cultura de los Cuidados,1699-6003,A2,2017
Cultura Neolatina,0391-5654,A2,2017
Cultural Dynamics,0921-3740,A2,2017
"Culture, Medicine and Psychiatry",0165-005X,A2,2017
"Culture, Medicine and Psychiatry",1573-076X,A2,2017
"Culture, Theory and Critique",1473-5776,A2,2017
"Culture, Theory and Critique",1473-5784,A2,2017
Curator,2151-6952,A2,2017
Current Allergy and Asthma Reports,1529-7322,A2,2017
Current Allergy and Asthma Reports,1534-6315,A2,2017
Current Applied Physics,1567-1739,A2,2017
Current Atherosclerosis Reports,1523-3804,A2,2017
Current Atherosclerosis Reports,1534-6242,A2,2017
Current Cardiology Reports,1523-3782,A2,2017
Current Cardiology Reports,1534-3170,A2,2017
Current Cardiology Reviews,1573-403X,A2,2017
Current drug abuse reviews,1874-4737,A2,2017
Current drug abuse reviews,1874-4745,A2,2017
Current Drug Delivery,1567-2018,A2,2017
Current Drug Discovery Technologies,1570-1638,A2,2017
Current Drug Metabolism,1389-2002,A2,2017
Current Eye Research,0271-3683,A2,2017
Current Gastroenterology Reports,1522-8037,A2,2017
Current Gastroenterology Reports,1534-312X,A2,2017
Current Genetics,0172-8083,A2,2017
Current Genetics,1432-0983,A2,2017
Current Genomics,1389-2029,A2,2017
Current Hematologic Malignancy Reports,1558-8211,A2,2017
Current Hematologic Malignancy Reports,1558-822X,A2,2017
Current Herpetology,1345-5834,A2,2017
Current HIV Research,1570-162X,A2,2017
Current Hypertension Reports,1522-6417,A2,2017
Current Hypertension Reports,1534-3111,A2,2017
Current Hypertension Reviews,1573-4021,A2,2017
Current Hypertension Reviews,1875-6506,A2,2017
Current Infectious Disease Reports,1523-3847,A2,2017
Current Infectious Disease Reports,1534-3146,A2,2017
Current Legal Problems,0070-1998,A2,2017
Current Medicinal Chemistry,0929-8673,A2,2017
Current Microbiology,0343-8651,A2,2017
Current Microbiology,1432-0991,A2,2017
Current Nanoscience,1573-4137,A2,2017
Current obesity reports,2162-4968,A2,2017
Current Oncology,1198-0052,A2,2017
Current Oncology Reports,1523-3790,A2,2017
Current Oncology Reports,1534-6269,A2,2017
Current Opinion in Allergy and Clinical Immunology,1528-4050,A2,2017
Current Opinion in Allergy and Clinical Immunology,1473-6322,A2,2017
Current Opinion in Cardiology,0268-4705,A2,2017
Current Opinion in Cardiology,1531-7080,A2,2017
Current Opinion in Organ Transplantation,1087-2418,A2,2017
Current Opinion in Organ Transplantation,1531-7013,A2,2017
Current Opinion in Otolaryngology and Head and Neck Surgery,1068-9508,A2,2017
Current opinion in supportive and palliative care,1751-4258,A2,2017
Current opinion in supportive and palliative care,1751-4266,A2,2017
Current Organic Chemistry,1385-2728,A2,2017
Current Osteoporosis Reports,1544-2241,A2,2017
Current Osteoporosis Reports,1544-1873,A2,2017
Current Pain and Headache Reports,1531-3433,A2,2017
Current Pain and Headache Reports,1534-3081,A2,2017
Current Pharmaceutical Biotechnology,1389-2010,A2,2017
Current problems in dermatology,1421-5721,A2,2017
Current Problems in Pediatric and Adolescent Health Care,1538-3199,A2,2017
Current Protein and Peptide Science,1389-2037,A2,2017
Current Protocols in Cell Biology,1934-2500,A2,2017
Current Protocols in Cell Biology,1934-2616,A2,2017
Current Protocols in Cytometry,1934-9297,A2,2017
Current Protocols in Cytometry,1934-9300,A2,2017
Current Protocols in Microbiology,1934-8525,A2,2017
Current Protocols in Microbiology,1934-8533,A2,2017
Current protocols in mouse biology,2161-2617,A2,2017
Current Protocols in Pharmacology,1934-8282,A2,2017
Current Protocols in Pharmacology,1934-8290,A2,2017
Current Protocols in Protein Science,1934-3655,A2,2017
Current Protocols in Protein Science,1934-3663,A2,2017
Current Protocols in Toxicology,1934-9254,A2,2017
Current Protocols in Toxicology,1934-9262,A2,2017
Current Research in Translational Medicine,2452-3186,A2,2017
Current Reviews in Musculoskeletal Medicine,1935-973X,A2,2017
Current Reviews in Musculoskeletal Medicine,1935-9748,A2,2017
Current Rheumatology Reports,1523-3774,A2,2017
Current Rheumatology Reports,1534-6307,A2,2017
Current Science,0011-3891,A2,2017
Current Stem Cell Research and Therapy,1574-888X,A2,2017
Current Swedish Archaeology,1102-7355,A2,2017
Current Swedish Archaeology,2002-3901,A2,2017
Current Therapeutic Research - Clinical and Experimental,0011-393X,A2,2017
Current Topics in Behavioral Neurosciences,1866-3370,A2,2017
Current Topics in Behavioral Neurosciences,1866-3389,A2,2017
Current Topics in Medicinal Chemistry,1568-0266,A2,2017
Current Treatment Options in Cardiovascular Medicine,1092-8464,A2,2017
Current Treatment Options in Cardiovascular Medicine,1534-3189,A2,2017
Current Treatment Options in Neurology,1092-8480,A2,2017
Current Treatment Options in Neurology,1534-3138,A2,2017
Current Urology Reports,1527-2737,A2,2017
Current Urology Reports,1534-6285,A2,2017
Current Vascular Pharmacology,1570-1611,A2,2017
Current Writing,1013-929X,A2,2017
Current Writing,2159-9130,A2,2017
Curriculum Journal,0958-5176,A2,2017
Curriculum Journal,1469-3704,A2,2017
Cybernetics,0011-4235,A2,2017
Cybernetics,1060-0396,A2,2017
Cybernetics and Systems Analysis,1573-8337,A2,2017
Cyberpsychology,1802-7962,A2,2017
CYTA - Journal of Food,1947-6337,A2,2017
CYTA - Journal of Food,1947-6345,A2,2017
Cytometry Part B - Clinical Cytometry,1552-4949,A2,2017
Cytoskeleton,1949-3584,A2,2017
Cytoskeleton,1949-3592,A2,2017
Cytotechnology,0920-9069,A2,2017
Cytotechnology,1573-0778,A2,2017
Cytotherapy,1465-3249,A2,2017
Cytotherapy,1477-2566,A2,2017
Czech Journal of Animal Science,1212-1819,A2,2017
Czech Journal of Food Sciences,1212-1800,A2,2017
Dados,0011-5258,A2,2017
Daedalus,0011-5266,A2,2017
Daedalus,1548-6192,A2,2017
Daimon,1578-8423,A2,2017
Daimon,1130-0507,A2,2017
Dance Chronicle,0147-2526,A2,2017
Dance Chronicle,1532-4257,A2,2017
Danish Medical Journal,2245-1919,A2,2017
Dao,1540-3009,A2,2017
Dao,1569-7274,A2,2017
Daru,2008-2231,A2,2017
Daru,1560-8115,A2,2017
Data and Knowledge Engineering,0169-023X,A2,2017
Data in Brief,2352-3409,A2,2017
Data Science Journal,1683-1470,A2,2017
Deafness and Education International,1464-3154,A2,2017
Death Studies,0748-1187,A2,2017
Death Studies,1091-7683,A2,2017
Debatte,0965-156X,A2,2017
Debatte,1469-3712,A2,2017
Decision Analysis,1545-8490,A2,2017
Decision Analysis,1545-8504,A2,2017
Decision Sciences Journal of Innovative Education,1540-4595,A2,2017
Decision Sciences Journal of Innovative Education,1540-4609,A2,2017
Decisions in Economics and Finance,1593-8883,A2,2017
Defence and Peace Economics,1024-2694,A2,2017
Defence and Peace Economics,1476-8267,A2,2017
Demokratizatsiya,1074-6846,A2,2017
Dendrobiology,1641-1307,A2,2017
Dental Press Journal of Orthodontics,2176-9451,A2,2017
Dental Press Journal of Orthodontics,2177-6709,A2,2017
Dental Traumatology,1600-4469,A2,2017
Dental Traumatology,1600-9657,A2,2017
Depression Research and Treatment,2090-1321,A2,2017
Depression Research and Treatment,2090-133X,A2,2017
Der Anaesthesist,0003-2417,A2,2017
Der Anaesthesist,1432-055X,A2,2017
Der Ophthalmologe,0941-293X,A2,2017
Dermatologic Therapy,1396-0296,A2,2017
Dermatologic Therapy,1529-8019,A2,2017
Dermatology Research and Practice,1687-6105,A2,2017
Dermatology Research and Practice,1687-6113,A2,2017
Desalination and Water Treatment,1944-3994,A2,2017
Desalination and Water Treatment,1944-3986,A2,2017
DESIDOC Journal of Library and Information Technology,0974-0643,A2,2017
DESIDOC Journal of Library and Information Technology,0976-4658,A2,2017
Design and Culture,1754-7075,A2,2017
Design and Culture,1754-7083,A2,2017
Design Issues,0747-9360,A2,2017
Design Journal,1460-6925,A2,2017
Designed Monomers and Polymers,1385-772X,A2,2017
Designed Monomers and Polymers,1568-5551,A2,2017
"Designs, Codes, and Cryptography",0925-1022,A2,2017
"Designs, Codes, and Cryptography",1573-7586,A2,2017
Developing World Bioethics,1471-8731,A2,2017
Developing World Bioethics,1471-8847,A2,2017
Development Genes and Evolution,0949-944X,A2,2017
Development Genes and Evolution,1432-041X,A2,2017
Development Growth and Differentiation,0012-1592,A2,2017
Development Growth and Differentiation,1440-169X,A2,2017
Development Policy Review,0950-6764,A2,2017
Development Policy Review,1467-7679,A2,2017
Development Southern Africa,0376-835X,A2,2017
Development Southern Africa,1470-3637,A2,2017
Developmental Dynamics,1097-0177,A2,2017
Developmental Neuropsychology,8756-5641,A2,2017
Developmental Neuropsychology,1532-6942,A2,2017
Developmental Neurorehabilitation,1751-8423,A2,2017
Deviance et Societe,0378-7931,A2,2017
Diabetes and Metabolic Syndrome: Clinical Research and Reviews,1871-4021,A2,2017
Diabetology and Metabolic Syndrome,1758-5996,A2,2017
Diachronica,0176-4225,A2,2017
Diachronica,1569-9714,A2,2017
Diagnostic and interventional imaging,2211-5684,A2,2017
Diagnostic and Interventional Radiology,1305-3825,A2,2017
Diagnostic and Interventional Radiology,1305-3612,A2,2017
Diagnostic and Therapeutic Endoscopy,1070-3608,A2,2017
Diagnostic Microbiology and Infectious Disease,0732-8893,A2,2017
Diagnostic Molecular Pathology,1052-9551,A2,2017
Diagnostic Pathology,1746-1596,A2,2017
Diagnostica,0012-1924,A2,2017
Dialectical Anthropology,0304-4092,A2,2017
Dialectologia et Geolinguistica,0942-4040,A2,2017
Dialog,0012-2033,A2,2017
Dialog,1540-6385,A2,2017
Dialogue,0242-8962,A2,2017
Dialogues in Human Geography,2043-8206,A2,2017
Dialogues in Human Geography,2043-8214,A2,2017
Diametros,1733-5566,A2,2017
Dianli Xitong Baohu yu Kongzhi/Power System Protection and Control,1674-3415,A2,2017
Dianli Zidonghua Shebei / Electric Power Automation Equipment,1006-6047,A2,2017
Diaspora Studies,0973-9572,A2,2017
Diaspora Studies,0976-3457,A2,2017
Diatom Research,0269-249X,A2,2017
Die Erde,0013-9998,A2,2017
Die Naturwissenschaften,0028-1042,A2,2017
Die Naturwissenschaften,1432-1904,A2,2017
Die Pharmazie,0031-7144,A2,2017
Differential and Integral Equations,0893-4983,A2,2017
Differential Geometry and its Application,0926-2245,A2,2017
Differentiation; Research in Biological Diversity,0301-4681,A2,2017
Differentiation; Research in Biological Diversity,1432-0436,A2,2017
Digestion,0012-2823,A2,2017
Digestion,1421-9867,A2,2017
Digestive and Liver Disease,1590-8658,A2,2017
Digestive Diseases and Sciences,0163-2116,A2,2017
Digestive Diseases and Sciences,1573-2568,A2,2017
Digital Applications in Archaeology and Cultural Heritage,2212-0548,A2,2017
Digital Education Review,2013-9144,A2,2017
Digital Scholarship in the Humanities,2055-7671,A2,2017
Digital Scholarship in the Humanities,2055-768X,A2,2017
Digital Signal Processing: A Review Journal,1051-2004,A2,2017
Digital Signal Processing: A Review Journal,1095-4333,A2,2017
Dimensions of Critical Care Nursing,0730-4625,A2,2017
Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences,1000-2383,A2,2017
Disability and rehabilitation. Assistive technology,1748-3107,A2,2017
Disability and rehabilitation. Assistive technology,1748-3115,A2,2017
Disability and Society,0968-7599,A2,2017
Disability and Society,1360-0508,A2,2017
Disaster Prevention & Management,0965-3562,A2,2017
Discrete and Continuous Dynamical Systems - Series S,1937-1632,A2,2017
Discrete Applied Mathematics,0166-218X,A2,2017
Discrete Mathematics and Theoretical Computer Science,1462-7264,A2,2017
Discrete Mathematics and Theoretical Computer Science,1365-8050,A2,2017
Discrete Optimization,1572-5286,A2,2017
Disease Markers,0278-0240,A2,2017
Disease-a-Month,0011-5029,A2,2017
Diseases of the Esophagus,1120-8694,A2,2017
Diseases of the Esophagus,1442-2050,A2,2017
Displays,0141-9382,A2,2017
Disputatio,0873-626X,A2,2017
Dissolution Technologies,1521-298X,A2,2017
Distinktion,1600-910X,A2,2017
Distinktion,2159-9149,A2,2017
Distributed and Parallel Databases,0926-8782,A2,2017
Distributed and Parallel Databases,1573-7578,A2,2017
Distributed Computing,0178-2770,A2,2017
Distributed Computing,1432-0452,A2,2017
Dix-Neuf,1478-7318,A2,2017
D-Lib Magazine,1082-9873,A2,2017
Documents d' Analisi Geografica,0212-1573,A2,2017
"Doga, Turkish Journal of Botany",1300-008X,A2,2017
"Doga, Turkish Journal of Botany",1303-6106,A2,2017
Doklady Earth Sciences,1028-334X,A2,2017
Doklady Mathematics,1064-5624,A2,2017
Drama and Theatre in Early Modern Europe,2211-341X,A2,2017
Dreaming,1053-0797,A2,2017
Dress,0361-2112,A2,2017
Drewno,1644-3985,A2,2017
Drug and Chemical Toxicology,0148-0545,A2,2017
Drug and Chemical Toxicology,1525-6014,A2,2017
Drug Delivery,1521-0464,A2,2017
Drug Delivery Letters,2210-3031,A2,2017
Drug Delivery Letters,2210-304X,A2,2017
Drug Development and Industrial Pharmacy,0363-9045,A2,2017
Drug Development and Industrial Pharmacy,1520-5762,A2,2017
Drug Development Research,0272-4391,A2,2017
Drug Development Research,1098-2299,A2,2017
Drug discoveries & therapeutics,1881-7831,A2,2017
Drug discoveries & therapeutics,1881-784X,A2,2017
Drug Discovery Today: Disease Mechanisms,1740-6765,A2,2017
Drug Metabolism Letters,1872-3128,A2,2017
Drug Research,2194-9379,A2,2017
Drug Research,2194-9387,A2,2017
"Drug, Healthcare and Patient Safety",1179-1365,A2,2017
Drugs in Context,1740-4398,A2,2017
Drugs in Context,1745-1981,A2,2017
"Drugs: Education, Prevention and Policy",0968-7637,A2,2017
Drvna Industrija,0012-6772,A2,2017
Dutch Journal of Applied Linguistics,2211-7245,A2,2017
Dutch Journal of Applied Linguistics,2211-7253,A2,2017
Dynamical Systems,1468-9367,A2,2017
Dynamics of Atmospheres and Oceans,0377-0265,A2,2017
Early Child Development and Care,0300-4430,A2,2017
Early Child Development and Care,1476-8275,A2,2017
Early Childhood Education Journal,1082-3301,A2,2017
Early Medieval China,1529-9104,A2,2017
Early Medieval China,1946-7842,A2,2017
Early Music,0306-1078,A2,2017
Early Music,1741-7260,A2,2017
Early Popular Visual Culture,1746-0654,A2,2017
Early Science and Medicine,1383-7427,A2,2017
Early Science and Medicine,1573-3823,A2,2017
Early Years,0957-5146,A2,2017
Early Years,1472-4421,A2,2017
Earth and Environmental Science Transactions of the Royal Society of Edinburgh,1755-6910,A2,2017
Earth Science Informatics,1865-0473,A2,2017
"Earth, Moon and Planets",0167-9295,A2,2017
"Earth, Moon and Planets",1573-0794,A2,2017
Earthquake and Structures,2092-7614,A2,2017
Earthquake Engineering and Engineering Vibration,1671-3664,A2,2017
Earthquake Engineering and Engineering Vibration,1993-503X,A2,2017
Earthquake Science,1674-4519,A2,2017
"East Asian Science, Technology and Society",1875-2152,A2,2017
"East Asian Science, Technology and Society",1875-2160,A2,2017
East European Jewish Affairs,1350-1674,A2,2017
East European Jewish Affairs,1743-971X,A2,2017
East European Politics and Societies,0888-3254,A2,2017
Eastern European Countryside,1232-8855,A2,2017
Eastern Mediterranean Health Journal,1020-3397,A2,2017
Eating and Weight Disorders,1124-4909,A2,2017
Eating and Weight Disorders,1590-1262,A2,2017
Eating Disorders,1064-0266,A2,2017
Eating Disorders,1532-530X,A2,2017
Ecclesia Orans,1010-3872,A2,2017
Echocardiography,0742-2822,A2,2017
Echocardiography,1540-8175,A2,2017
EcoHealth,1612-9202,A2,2017
Ecohydrology and Hydrobiology,1642-3593,A2,2017
Ecological Complexity,1476-945X,A2,2017
Ecological Informatics,1574-9541,A2,2017
Ecological Management and Restoration,1442-7001,A2,2017
Ecological Modelling,0304-3800,A2,2017
Ecological Research,0912-3814,A2,2017
Ecology of Food and Nutrition,0367-0244,A2,2017
Ecology of Food and Nutrition,1543-5237,A2,2017
Ecology of Freshwater Fish,0906-6691,A2,2017
Economic and Political Weekly,0012-9976,A2,2017
Economic and Social Review,0012-9984,A2,2017
Economic Annals-XXI,1728-6220,A2,2017
Economic Annals-XXI,1728-6239,A2,2017
Economic Change and Restructuring,1573-9414,A2,2017
Economic Change and Restructuring,1574-0277,A2,2017
Economic Development Quarterly,0891-2424,A2,2017
Economic Modelling,0264-9993,A2,2017
Economic Systems,0939-3625,A2,2017
Economica,0013-0427,A2,2017
Economica,1468-0335,A2,2017
Economics,1864-6042,A2,2017
Economics and Politics,0954-1985,A2,2017
Economics and Politics,1468-0343,A2,2017
Economics Letters,0165-1765,A2,2017
Economics of Energy and Environmental Policy,2160-5882,A2,2017
Economics of Energy and Environmental Policy,2160-5890,A2,2017
Economics of Governance,1435-6104,A2,2017
Economics of Governance,1435-8131,A2,2017
Economists' Voice,1553-3832,A2,2017
Economy of Region,2072-6414,A2,2017
EcoSal Plus,2324-6200,A2,2017
Ecoscience,1195-6860,A2,2017
Ecotoxicology,0963-9292,A2,2017
Ecotoxicology,1573-3017,A2,2017
ECS Electrochemistry Letters,2162-8726,A2,2017
ECS Electrochemistry Letters,2162-8734,A2,2017
ECS Solid State Letters,2162-8742,A2,2017
ECS Solid State Letters,2162-8750,A2,2017
Ecumenical Review,0013-0796,A2,2017
Educacao e Pesquisa,1517-9702,A2,2017
Educacao e Sociedade,0101-7330,A2,2017
Educacion XX1,1139-613X,A2,2017
Education and Society in the Middle Ages and Renaissance,0926-6070,A2,2017
Education and Training,0040-0912,A2,2017
Education and Treatment of Children,0748-8491,A2,2017
Education and Urban Society,0013-1245,A2,2017
Education as Change,1682-3206,A2,2017
Education for Chemical Engineers,1749-7728,A2,2017
Education for Health,1357-6283,A2,2017
Education for Health,1469-5804,A2,2017
Education Policy Analysis Archives,1068-2341,A2,2017
Educational Action Research,0965-0792,A2,2017
Educational Action Research,1747-5074,A2,2017
Educational Assessment,1062-7197,A2,2017
Educational Assessment,1532-6977,A2,2017
"Educational Assessment, Evaluation and Accountability",1874-8597,A2,2017
Educational Forum,0013-1725,A2,2017
Educational Forum,1938-8098,A2,2017
Educational Gerontology,0360-1277,A2,2017
Educational Gerontology,1521-0472,A2,2017
Educational Philosophy and Theory,0013-1857,A2,2017
Educational Research,0013-1881,A2,2017
Educational Research,1469-5847,A2,2017
Educational Research and Evaluation,1380-3611,A2,2017
Educational Research for Policy and Practice,1570-2081,A2,2017
Educational Review,0013-1911,A2,2017
Educational Review,1465-3397,A2,2017
Educational Studies,0305-5698,A2,2017
Educational Studies,1465-3400,A2,2017
Educational Theory,0013-2004,A2,2017
Eesti ja Soome-Ugri Keeleteaduse Ajakiri,1736-8987,A2,2017
Eesti ja Soome-Ugri Keeleteaduse Ajakiri,2228-1339,A2,2017
Eesti Rakenduslingvistika Uhingu Aastaraamat,1736-2563,A2,2017
Egyptian Informatics Journal,1110-8665,A2,2017
Egyptian Journal of Aquatic Research,1687-4285,A2,2017
Egyptian Journal of Aquatic Research,2090-3278,A2,2017
Egyptian Journal of Forensic Sciences,2090-536X,A2,2017
Egyptian Journal of Forensic Sciences,2090-5939,A2,2017
Egyptian Journal of Immunology,1110-4902,A2,2017
Egyptian Journal of Remote Sensing and Space Science,1110-9823,A2,2017
Eighteenth Century,0193-5380,A2,2017
Eighteenth Century,1935-0201,A2,2017
Eighteenth Century Studies,0013-2586,A2,2017
Eighteenth Century Studies,1086-315X,A2,2017
Eighteenth-Century Fiction,0840-6286,A2,2017
Eighteenth-Century Music,1478-5706,A2,2017
Eighteenth-Century Music,1478-5714,A2,2017
Eikasmos,1121-8819,A2,2017
"Einstein (São Paulo, Brazil)",1679-4508,A2,2017
"Einstein (São Paulo, Brazil)",2317-6385,A2,2017
EJNMMI Research,2191-219X,A2,2017
E-Learning,1741-8887,A2,2017
Electric Power Components and Systems,1532-5008,A2,2017
Electroanalysis,1040-0397,A2,2017
Electroanalysis,1521-4109,A2,2017
Electrocatalysis,1868-2529,A2,2017
Electrocatalysis,1868-5994,A2,2017
Electrolyte and Blood Pressure,1738-5997,A2,2017
Electromagnetic Biology and Medicine,1536-8378,A2,2017
Electromagnetic Biology and Medicine,1536-8386,A2,2017
Electronic Communications in Probability,1083-589X,A2,2017
Electronic Government,1740-7494,A2,2017
Electronic Government,1740-7508,A2,2017
Electronic Journal of Biotechnology,0717-3458,A2,2017
Electronic Journal of Combinatorics,1077-8926,A2,2017
Electronic Journal of Combinatorics,1097-1440,A2,2017
Electronic Journal of e-Learning,1479-4403,A2,2017
Electronic Journal of Foreign Language Teaching,0219-9874,A2,2017
Electronic Journal of Information Systems in Developing Countries,1681-4835,A2,2017
Electronic Journal of Information Technology in Construction,1400-6529,A2,2017
Electronic Journal of Information Technology in Construction,1403-6835,A2,2017
Electronic Journal of Information Technology in Construction,1874-4753,A2,2017
Electronic Journal on Business Research Methods,1477-7029,A2,2017
Electronic Markets,1019-6781,A2,2017
Electronic Materials Letters,1738-8090,A2,2017
Electronic Notes in Theoretical Computer Science,1571-0661,A2,2017
Electronic Transactions on Numerical Analysis,1068-9613,A2,2017
Electronic Transactions on Numerical Analysis,1097-4067,A2,2017
Electronics Letters,0013-5194,A2,2017
Electronics Letters,1350-911X,A2,2017
Electrophoresis,0173-0835,A2,2017
Electrophoresis,1522-2683,A2,2017
Elektronika ir Elektrotechnika,1392-1215,A2,2017
Emergency medicine practice,1524-1971,A2,2017
Emergency medicine practice,1559-3908,A2,2017
Emergency Radiology,1070-3004,A2,2017
Emergency Radiology,1438-1435,A2,2017
Emerging Health Threats Journal,1752-8550,A2,2017
EMJ - Engineering Management Journal,1042-9247,A2,2017
"Emotion, Space and Society",1755-4586,A2,2017
"Emotion, Space and Society",1878-0040,A2,2017
Emotions and States of Mind in East Asia,1878-8084,A2,2017
Empirica,0340-8744,A2,2017
Empirica,1573-6911,A2,2017
Employee Responsibilities and Rights Journal,0892-7545,A2,2017
Emu,0158-4197,A2,2017
Endangered Species Research,1863-5407,A2,2017
Endangered Species Research,1613-4796,A2,2017
Endocrine,1355-008X,A2,2017
Endocrine,0969-711X,A2,2017
Endocrine development,1421-7082,A2,2017
Endocrine Journal,0918-8959,A2,2017
Endocrine Journal,1348-4540,A2,2017
Endocrine Pathology,1046-3976,A2,2017
Energy Exploration and Exploitation,0144-5987,A2,2017
"Energy Sources, Part B: Economics, Planning and Policy",1556-7249,A2,2017
Energy Studies Review,0843-4379,A2,2017
Energy Technology,2194-4288,A2,2017
Energy Technology,2194-4296,A2,2017
"Energy, Sustainability and Society",2192-0567,A2,2017
eNeuro,2373-2822,A2,2017
Engenharia Agricola,0100-6916,A2,2017
Engineering Computations,0264-4401,A2,2017
Engineering Economics,1392-2785,A2,2017
Engineering Economist,0013-791X,A2,2017
"Engineering in Agriculture, Environment and Food",1881-8366,A2,2017
Engineering in Life Sciences,1618-0240,A2,2017
Engineering in Life Sciences,1618-2863,A2,2017
Engineering Letters,1816-093X,A2,2017
English Academy Review,1013-1752,A2,2017
English Language and Linguistics,1360-6743,A2,2017
English Language and Linguistics,1469-4379,A2,2017
English Language Notes,0013-8282,A2,2017
English Language Teaching,1916-4742,A2,2017
English Language Teaching,1916-4750,A2,2017
English Literary Renaissance,0013-8312,A2,2017
English Literary Renaissance,1475-6757,A2,2017
English Studies in Canada,0317-0802,A2,2017
English Teaching,1175-8708,A2,2017
English Today,0266-0784,A2,2017
Ensaio,0104-4036,A2,2017
Ensenanza de las Ciencias,0212-4521,A2,2017
Enterprise Information Systems,1751-7575,A2,2017
Enterprise Information Systems,1751-7583,A2,2017
Entertainment Computing,1875-9521,A2,2017
Entomological Science,1343-8786,A2,2017
Entreprises et Histoire,1161-2770,A2,2017
Entropy,1099-4300,A2,2017
Environment,0013-9157,A2,2017
Environment and Society: Advances in Research,2150-6779,A2,2017
Environment and Society: Advances in Research,2150-6787,A2,2017
Environment Systems & Decisions,2194-5403,A2,2017
Environment Systems & Decisions,2194-5411,A2,2017
"Environment, Development and Sustainability",1387-585X,A2,2017
"Environment, Development and Sustainability",1573-2975,A2,2017
Environmental and Ecological Statistics,1352-8505,A2,2017
Environmental and Ecological Statistics,1573-3009,A2,2017
Environmental and Engineering Geoscience,1078-7275,A2,2017
Environmental Biology of Fishes,0378-1909,A2,2017
Environmental Biology of Fishes,1573-5133,A2,2017
Environmental Earth Sciences,1866-6280,A2,2017
Environmental Engineering Science,1092-8758,A2,2017
Environmental Ethics,0163-4275,A2,2017
Environmental Fluid Mechanics,1567-7419,A2,2017
Environmental Fluid Mechanics,1573-1510,A2,2017
Environmental Hazards,1747-7891,A2,2017
Environmental Health and Preventive Medicine,1342-078X,A2,2017
Environmental Health and Preventive Medicine,1347-4715,A2,2017
Environmental Justice,1937-5174,A2,2017
Environmental Justice,1939-4071,A2,2017
Environmental Management,0364-152X,A2,2017
Environmental Management,1432-1009,A2,2017
Environmental Modeling and Assessment,1420-2026,A2,2017
Environmental Modeling and Assessment,1573-2967,A2,2017
Environmental Monitoring and Assessment,0167-6369,A2,2017
Environmental Monitoring and Assessment,1573-2959,A2,2017
"Environmental Nanotechnology, Monitoring and Management",2215-1532,A2,2017
Environmental Progress and Sustainable Energy,1944-7442,A2,2017
Environmental Science and Pollution Research,0944-1344,A2,2017
Environmental Sciences Europe,2190-4707,A2,2017
Environmental Sciences Europe,2190-4715,A2,2017
Environmental Technology (United Kingdom),0959-3330,A2,2017
Environmental Technology and Innovation,2352-1864,A2,2017
Environmental Toxicology,1522-7278,A2,2017
Environmental Toxicology and Pharmacology,1382-6689,A2,2017
Environmentalist,0251-1088,A2,2017
Environmentalist,1573-2991,A2,2017
Environmetrics,1180-4009,A2,2017
Environmetrics,1099-095X,A2,2017
Enzyme and Microbial Technology,0141-0229,A2,2017
Eos,0096-3941,A2,2017
Eos,2324-9250,A2,2017
Ephemerides Liturgicae,0013-9505,A2,2017
Epidemiology and Infection,0950-2688,A2,2017
Epidemiology and Infection,1469-4409,A2,2017
Epigraphica,0013-9572,A2,2017
Epilepsy Research,0920-1211,A2,2017
Epileptic Disorders,1294-9361,A2,2017
Epites-Epiteszettudomany,0013-9661,A2,2017
Epites-Epiteszettudomany,1588-2764,A2,2017
EPMA Journal,1878-5077,A2,2017
EPMA Journal,1878-5085,A2,2017
EPPO Bulletin,0250-8052,A2,2017
EPPO Bulletin,1365-2338,A2,2017
"Equality, Diversity and Inclusion",1758-7093,A2,2017
"Equality, Diversity and Inclusion",2040-7149,A2,2017
Equity & Excellence in Education,1066-5684,A2,2017
Ergonomics in Design,1064-8046,A2,2017
Esprit,0014-0759,A2,2017
Estonian Journal of Archaeology,1406-2933,A2,2017
Estonian Journal of Archaeology,1736-7484,A2,2017
Estonian Journal of Earth Sciences,1736-4728,A2,2017
Estudios Constitucionales,0718-0195,A2,2017
